id,tree_type_id,maint_date,replace_date,plant_date,diameter_at_height,height,spread,grove,tree_status_id,agency_id,street_no,street,longitude,latitude
13389,75,,,12-Mar-11,,,,,,,7266,Alameda,-119.88049,34.43844
13390,75,,,12-Mar-11,,,,,,,7266,Alameda,-119.88049,34.43844
13391,75,,,12-Mar-11,,,,,,,7266,Alameda,-119.88049,34.43844
13456,75,,,19-Nov-11,,,,,,,7266,Alameda,-119.88049,34.43844
13457,75,,,19-Nov-11,,,,,,,7266,Alameda,-119.88049,34.43844
13458,75,,,19-Nov-11,,,,,,,7266,Alameda,-119.88049,34.43844
13672,75,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
13673,75,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
13674,75,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
13675,75,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
13700,75,,,17-Oct-09,,,,,,,7266,Alameda,-119.88049,34.43844
13701,75,,,17-Oct-09,,,,,,,7266,Alameda,-119.88049,34.43844
13702,75,,,17-Oct-09,,,,,,,7266,Alameda,-119.88049,34.43844
13703,75,,,17-Oct-09,,,,,,,7266,Alameda,-119.88049,34.43844
13704,75,,,17-Oct-09,,,,,,,7266,Alameda,-119.88049,34.43844
13705,75,,,17-Oct-09,,,,,,,7266,Alameda,-119.88049,34.43844
13740,75,,,11-Feb-12,,,,,,,7266,Alameda,-119.88049,34.43844
13742,75,,,11-Feb-12,,,,,,,7266,Alameda,-119.88049,34.43844
13744,75,,,11-Feb-12,,,,,,,7266,Alameda,-119.88049,34.43844
13745,75,,,11-Feb-12,,,,,,,7266,Alameda,-119.88049,34.43844
14186,75,,,27-Oct-07,,,,,,,7266,Alameda,-119.88049,34.43844
14191,75,,,04-Nov-06,,,,,,,7266,Alameda,-119.88049,34.43844
14192,75,,,04-Nov-06,,,,,,,7266,Alameda,-119.88049,34.43844
14193,75,,,04-Nov-06,,,,,,,7266,Alameda,-119.88049,34.43844
14194,75,,,04-Nov-06,,,,,,,7266,Alameda,-119.88049,34.43844
14195,75,,,04-Nov-06,,,,,,,7266,Alameda,-119.88049,34.43844
14244,75,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14245,75,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14246,75,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14247,75,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14248,75,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14249,75,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14250,75,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14251,75,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14252,75,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14253,75,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14254,75,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14255,75,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14256,75,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14257,75,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
11389,40,,,10-Mar-07,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11390,40,,,10-Mar-07,1,,,,0,32,7266,Alameda,-119.88049,34.43844
11391,40,,,10-Mar-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11397,40,,,10-Mar-07,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11398,40,,,10-Mar-07,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11399,40,,,10-Mar-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11273,45,,,02-Dec-06,,,,,5,32,7266,Alameda,-119.88049,34.43844
11274,45,,,02-Dec-06,,,,,5,32,7266,Alameda,-119.88049,34.43844
11275,45,,,02-Dec-06,,,,,5,32,7266,Alameda,-119.88049,34.43844
11276,45,,,02-Dec-06,,,,,5,32,7266,Alameda,-119.88049,34.43844
11277,45,,,02-Dec-06,,,,,5,32,7266,Alameda,-119.88049,34.43844
11278,45,,,02-Dec-06,,,,,0,32,7266,Alameda,-119.88049,34.43844
11279,45,,,02-Dec-06,,,,,5,32,7266,Alameda,-119.88049,34.43844
11280,45,,,02-Dec-06,,,,,5,32,7266,Alameda,-119.88049,34.43844
11281,45,,,02-Dec-06,,,,,5,32,7266,Alameda,-119.88049,34.43844
11282,45,,,02-Dec-06,,,,,5,32,7266,Alameda,-119.88049,34.43844
11283,45,,,02-Dec-06,,,,,5,32,7266,Alameda,-119.88049,34.43844
11358,44,,,20-Sep-08,,,,,5,32,7266,Alameda,-119.88049,34.43844
13665,44,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
13666,44,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
13667,44,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
13721,44,,,14-Nov-09,,,,,,,7266,Alameda,-119.88049,34.43844
13722,44,,,14-Nov-09,,,,,,,7266,Alameda,-119.88049,34.43844
13723,44,,,14-Nov-09,,,,,,,7266,Alameda,-119.88049,34.43844
13724,44,,,14-Nov-09,,,,,,,7266,Alameda,-119.88049,34.43844
13725,44,,,14-Nov-09,,,,,,,7266,Alameda,-119.88049,34.43844
13726,44,,,14-Nov-09,,,,,,,7266,Alameda,-119.88049,34.43844
13727,44,,,14-Nov-09,,,,,,,7266,Alameda,-119.88049,34.43844
14232,44,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14233,44,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14234,44,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14235,44,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
11329,61,,,30-Sep-06,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11370,4,,,17-Nov-07,,,,,5,32,7266,Alameda,-119.88049,34.43844
11371,4,,,17-Nov-07,,,,,5,32,7266,Alameda,-119.88049,34.43844
11310,19,,,14-Oct-06,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11311,19,,,04-Nov-06,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11312,19,,,04-Nov-06,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11313,19,,,04-Nov-06,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11314,19,,,04-Nov-06,2,,,,5,32,7266,Alameda,-119.88049,34.43844
11315,19,,,04-Nov-06,1.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11147,19,,,27-Oct-07,,,,,,32,7266,Alameda,-119.88049,34.43844
11262,19,,,15-Sep-07,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11263,19,,,15-Sep-07,1.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11264,19,,,15-Sep-07,1.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11265,19,,,15-Sep-07,1.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11266,19,,,15-Sep-07,1.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11307,19,,,14-Oct-06,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11308,19,,,14-Oct-06,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11309,19,,,14-Oct-06,2,,,,5,32,7266,Alameda,-119.88049,34.43844
11434,19,,,15-Sep-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11435,19,,,15-Sep-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
13081,19,,,17-Sep-11,,,,,,,7266,Alameda,-119.88049,34.43844
13204,19,,,17-Sep-11,,,,,,,7266,Alameda,-119.88049,34.43844
14181,67,,,01-Sep-01,,,,,,,7266,Alameda,-119.88049,34.43844
12947,51,,,12-Feb-11,,,,,,,7266,Alameda,-119.88049,34.43844
12948,51,,,12-Feb-11,,,,,,,7266,Alameda,-119.88049,34.43844
12949,51,,,12-Feb-11,,,,,,,7266,Alameda,-119.88049,34.43844
12950,51,,,12-Feb-11,,,,,,,7266,Alameda,-119.88049,34.43844
12951,51,,,12-Feb-11,,,,,,,7266,Alameda,-119.88049,34.43844
12952,51,,,12-Feb-11,,,,,,,7266,Alameda,-119.88049,34.43844
12953,51,,,12-Feb-11,,,,,,,7266,Alameda,-119.88049,34.43844
14176,51,,,01-Sep-01,,,,,,,7266,Alameda,-119.88049,34.43844
14177,51,,,01-Sep-01,,,,,,,7266,Alameda,-119.88049,34.43844
14190,51,,,,,,,,,,7266,Alameda,-119.88049,34.43844
13083,89,,,17-Sep-11,,,,,,,7266,Alameda,-119.88049,34.43844
13206,89,,,17-Sep-11,,,,,,,7266,Alameda,-119.88049,34.43844
11327,59,,,30-Sep-06,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11328,59,,,30-Sep-06,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11284,59,,,14-Oct-07,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11162,52,,,27-Oct-07,,,,,,32,7266,Alameda,-119.88049,34.43844
11476,52,,,20-Sep-08,,,,,0,32,7266,Alameda,-119.88049,34.43844
11477,52,,,20-Sep-08,,,,,5,32,7266,Alameda,-119.88049,34.43844
11478,52,,,20-Sep-08,,,,,5,32,7266,Alameda,-119.88049,34.43844
11479,52,,,20-Sep-08,,,,,5,32,7266,Alameda,-119.88049,34.43844
11480,52,,,20-Sep-08,,,,,5,32,7266,Alameda,-119.88049,34.43844
11270,69,,,10-Mar-07,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11271,69,,,10-Mar-07,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11272,69,,,10-Mar-07,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11427,69,,,10-Mar-07,1,,,,0,32,7266,Alameda,-119.88049,34.43844
11428,69,,,10-Mar-07,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11429,69,,,10-Mar-07,1,,,,0,32,7266,Alameda,-119.88049,34.43844
11464,69,,,23-Feb-08,,,,,0,32,7266,Alameda,-119.88049,34.43844
11465,69,,,23-Feb-08,,,,,5,32,7266,Alameda,-119.88049,34.43844
11466,69,,,23-Feb-08,,,,,0,32,7266,Alameda,-119.88049,34.43844
11467,69,,,23-Feb-08,,,,,0,32,7266,Alameda,-119.88049,34.43844
11468,69,,,23-Feb-08,,,,,0,32,7266,Alameda,-119.88049,34.43844
11469,69,,,23-Feb-08,,,,,5,32,7266,Alameda,-119.88049,34.43844
11470,69,,,23-Feb-08,,,,,0,32,7266,Alameda,-119.88049,34.43844
11471,69,,,23-Feb-08,,,,,0,32,7266,Alameda,-119.88049,34.43844
11472,69,,,23-Feb-08,,,,,0,32,7266,Alameda,-119.88049,34.43844
11473,69,,,23-Feb-08,,,,,0,32,7266,Alameda,-119.88049,34.43844
13078,69,,,17-Sep-11,,,,,,,7266,Alameda,-119.88049,34.43844
13079,69,,,17-Sep-11,,,,,,,7266,Alameda,-119.88049,34.43844
13080,69,,,17-Sep-11,,,,,,,7266,Alameda,-119.88049,34.43844
13201,69,,,17-Sep-11,,,,,,,7266,Alameda,-119.88049,34.43844
13202,69,,,17-Sep-11,,,,,,,7266,Alameda,-119.88049,34.43844
13203,69,,,17-Sep-11,,,,,,,7266,Alameda,-119.88049,34.43844
14207,69,,,01-Sep-01,,,,,,,7266,Alameda,-119.88049,34.43844
14215,69,,,01-Sep-01,,,,,,,7266,Alameda,-119.88049,34.43844
14216,69,,,01-Sep-01,,,,,,,7266,Alameda,-119.88049,34.43844
14217,69,,,01-Sep-01,,,,,,,7266,Alameda,-119.88049,34.43844
14218,69,,,01-Sep-01,,,,,,,7266,Alameda,-119.88049,34.43844
14196,76,,,01-Sep-01,,,,,,,7266,Alameda,-119.88049,34.43844
14197,76,,,01-Sep-01,,,,,,,7266,Alameda,-119.88049,34.43844
14198,76,,,01-Sep-01,,,,,,,7266,Alameda,-119.88049,34.43844
14199,76,,,01-Sep-01,,,,,,,7266,Alameda,-119.88049,34.43844
14200,76,,,01-Sep-01,,,,,,,7266,Alameda,-119.88049,34.43844
14201,76,,,01-Sep-01,,,,,,,7266,Alameda,-119.88049,34.43844
14202,76,,,01-Sep-01,,,,,,,7266,Alameda,-119.88049,34.43844
14203,76,,,,,,,,,,7266,Alameda,-119.88049,34.43844
14204,76,,,,,,,,,,7266,Alameda,-119.88049,34.43844
11364,77,,,17-Nov-07,,,,,5,32,7266,Alameda,-119.88049,34.43844
11365,77,,,17-Nov-07,,,,,5,32,7266,Alameda,-119.88049,34.43844
11492,77,,,11-Oct-08,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11493,77,,,11-Oct-08,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11494,77,,,11-Oct-08,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11495,77,,,11-Oct-08,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11496,77,,,11-Oct-08,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11497,77,,,11-Oct-08,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11498,77,,,11-Oct-08,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11499,77,,,11-Oct-08,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
13211,77,,,17-Sep-11,,,,,,,7266,Alameda,-119.88049,34.43844
13651,77,,,07-Jan-12,,,,,,,7266,Alameda,-119.88049,34.43844
13652,77,,,07-Jan-12,,,,,,,7266,Alameda,-119.88049,34.43844
13676,77,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
13677,77,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
13678,77,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
13679,77,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
14224,77,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14225,77,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14226,77,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14227,77,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
11403,73,,,15-Sep-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
13668,73,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
13669,73,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
13670,73,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
13671,73,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
14220,73,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14221,73,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14222,73,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14223,73,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14258,73,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
11366,1,,,17-Nov-07,,,,,5,32,7266,Alameda,-119.88049,34.43844
11367,1,,,17-Nov-07,,,,,5,32,7266,Alameda,-119.88049,34.43844
13163,18,,,12-Mar-11,,,,,,,7266,Alameda,-119.88049,34.43844
13164,18,,,12-Mar-11,,,,,,,7266,Alameda,-119.88049,34.43844
13165,18,,,12-Mar-11,,,,,,,7266,Alameda,-119.88049,34.43844
11374,43,,,26-Apr-08,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11375,43,,,26-Apr-08,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11267,43,,,14-Apr-07,2,,,,5,32,7266,Alameda,-119.88049,34.43844
11268,43,,,14-Apr-07,2.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11269,43,,,14-Apr-07,2,,,,5,32,7266,Alameda,-119.88049,34.43844
14115,43,,,,,,,,,,7266,Alameda,-119.88049,34.43844
14116,43,,,,,,,,,,7266,Alameda,-119.88049,34.43844
14117,43,,,,,,,,,,7266,Alameda,-119.88049,34.43844
14118,43,,,,,,,,,,7266,Alameda,-119.88049,34.43844
14119,43,,,,,,,,,,7266,Alameda,-119.88049,34.43844
14120,43,,,,,,,,,,7266,Alameda,-119.88049,34.43844
14121,43,,,,,,,,,,7266,Alameda,-119.88049,34.43844
14122,43,,,,,,,,,,7266,Alameda,-119.88049,34.43844
14123,43,,,,,,,,,,7266,Alameda,-119.88049,34.43844
14124,43,,,,,,,,,,7266,Alameda,-119.88049,34.43844
14125,43,,,,,,,,,,7266,Alameda,-119.88049,34.43844
14126,43,,,,,,,,,,7266,Alameda,-119.88049,34.43844
14127,43,,,,,,,,,,7266,Alameda,-119.88049,34.43844
14128,43,,,,,,,,,,7266,Alameda,-119.88049,34.43844
14175,43,,,01-Sep-01,,,,,,,7266,Alameda,-119.88049,34.43844
14178,43,,,01-Sep-01,,,,,,,7266,Alameda,-119.88049,34.43844
14179,43,,,01-Sep-01,,,,,,,7266,Alameda,-119.88049,34.43844
14180,43,,,01-Sep-01,,,,,,,7266,Alameda,-119.88049,34.43844
14182,43,,,01-Sep-01,,,,,0,,7266,Alameda,-119.88049,34.43844
14183,43,,,01-Sep-01,,,,,,,7266,Alameda,-119.88049,34.43844
14184,43,,,01-Sep-01,,,,,,,7266,Alameda,-119.88049,34.43844
14185,43,,,,,,,,,,7266,Alameda,-119.88049,34.43844
13082,90,,,17-Sep-11,,,,,,,7266,Alameda,-119.88049,34.43844
13205,90,,,17-Sep-11,,,,,,,7266,Alameda,-119.88049,34.43844
11303,39,,,30-Sep-06,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11304,39,,,30-Sep-06,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11305,39,,,30-Sep-06,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11306,39,,,30-Sep-06,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
14219,39,,,01-Sep-02,,,,,,,7210,Alameda,-119.88049,34.43844
11330,47,,,30-Sep-06,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11368,68,,,17-Nov-07,,,,,5,32,7266,Alameda,-119.88049,34.43844
11369,68,,,17-Nov-07,,,,,5,32,7266,Alameda,-119.88049,34.43844
11372,68,,,26-Apr-08,3,,,,5,32,7266,Alameda,-119.88049,34.43844
11373,68,,,26-Apr-08,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11376,68,,,26-Apr-08,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11377,68,,,26-Apr-08,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11378,68,,,26-Apr-08,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11411,68,,,15-Sep-07,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11412,68,,,15-Sep-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11413,68,,,15-Sep-07,1.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11415,68,,,15-Sep-07,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11145,68,,,27-Oct-07,3,,,,5,32,7266,Alameda,-119.88049,34.43844
11154,68,,,27-Oct-07,,,,,,32,7266,Alameda,-119.88049,34.43844
11155,68,,,27-Oct-07,1,,,,5,32,7266,Alameda,-119.88049,34.43844
11163,68,,,27-Oct-07,,,,,,32,7266,Alameda,-119.88049,34.43844
11463,68,,,27-Oct-07,,,,,0,32,7266,Alameda,-119.88049,34.43844
11474,68,,,20-Sep-08,,,,,0,32,7266,Alameda,-119.88049,34.43844
11475,68,,,20-Sep-08,,,,,0,32,7266,Alameda,-119.88049,34.43844
11485,68,,,27-Oct-07,,,,,0,32,7266,Alameda,-119.88049,34.43844
13632,68,,,07-Jan-12,,,,,,,7266,Alameda,-119.88049,34.43844
13649,68,,,07-Jan-12,,,,,,,7266,Alameda,-119.88049,34.43844
14187,68,,,,,,,,,,7266,Alameda,-119.88049,34.43844
14188,68,,,,,,,,,,7266,Alameda,-119.88049,34.43844
14189,68,,,,,,,,,,7266,Alameda,-119.88049,34.43844
14240,68,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14241,68,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14242,68,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14243,68,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
11430,7,,,15-Sep-07,3,,,,5,32,7266,Alameda,-119.88049,34.43844
11431,7,,,15-Sep-07,3.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11432,7,,,15-Sep-07,3.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11433,7,,,15-Sep-07,3.5,,,,5,32,7266,Alameda,-119.88049,34.43844
13661,7,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
13662,7,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
13663,7,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
13664,7,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
13719,7,,,14-Nov-09,,,,,,,7266,Alameda,-119.88049,34.43844
13720,7,,,14-Nov-09,,,,,,,7266,Alameda,-119.88049,34.43844
14236,7,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14237,7,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14238,7,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14239,7,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
11361,23,,,17-Nov-07,,,,,5,32,7266,Alameda,-119.88049,34.43844
12611,23,,,11-Dec-10,,,,,,,7266,Alameda,-119.88049,34.43844
13474,23,,,22-Jan-11,,,,,,,7266,Alameda,-119.88049,34.43844
11324,79,,,04-Nov-06,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11346,79,,,20-Sep-08,,,,,5,32,7266,Alameda,-119.88049,34.43844
11347,79,,,20-Sep-08,,,,,5,32,7266,Alameda,-119.88049,34.43844
11351,79,,,20-Sep-08,,,,,5,32,7266,Alameda,-119.88049,34.43844
11352,79,,,20-Sep-08,,,,,5,32,7266,Alameda,-119.88049,34.43844
11353,79,,,20-Sep-08,,,,,5,32,7266,Alameda,-119.88049,34.43844
11354,79,,,20-Sep-08,,,,,5,32,7266,Alameda,-119.88049,34.43844
11355,79,,,20-Sep-08,,,,,5,32,7266,Alameda,-119.88049,34.43844
11356,79,,,20-Sep-08,,,,,5,32,7266,Alameda,-119.88049,34.43844
11357,79,,,20-Sep-08,,,,,5,32,7266,Alameda,-119.88049,34.43844
11359,79,,,20-Sep-08,,,,,5,32,7266,Alameda,-119.88049,34.43844
11360,79,,,20-Sep-08,,,,,5,32,7266,Alameda,-119.88049,34.43844
11362,79,,,17-Nov-07,,,,,5,32,7266,Alameda,-119.88049,34.43844
11363,79,,,17-Nov-07,,,,,5,32,7266,Alameda,-119.88049,34.43844
11158,79,,,27-Oct-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11159,79,,,27-Oct-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11160,79,,,27-Oct-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11164,79,,,27-Oct-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11165,79,,,27-Oct-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11293,79,,,10-Feb-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11294,79,,,10-Feb-07,0.25,,,,5,32,7266,Alameda,-119.88049,34.43844
11295,79,,,10-Feb-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11296,79,,,10-Feb-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11297,79,,,10-Feb-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11298,79,,,10-Feb-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11299,79,,,10-Feb-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11300,79,,,10-Feb-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11301,79,,,10-Feb-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11302,79,,,10-Feb-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11486,79,,,27-Oct-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11487,79,,,27-Oct-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11488,79,,,27-Oct-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11489,79,,,27-Oct-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11490,79,,,27-Oct-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
11491,79,,,27-Oct-07,0.5,,,,5,32,7266,Alameda,-119.88049,34.43844
12601,79,,,25-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
12602,79,,,25-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
12603,79,,,25-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
12604,79,,,25-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
12605,79,,,25-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
12606,79,,,25-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
12607,79,,,13-Nov-10,,,,,,,7266,Alameda,-119.88049,34.43844
12608,79,,,13-Nov-10,,,,,,,7266,Alameda,-119.88049,34.43844
12609,79,,,13-Nov-10,,,,,,,7266,Alameda,-119.88049,34.43844
12610,79,,,13-Nov-10,,,,,,,7266,Alameda,-119.88049,34.43844
13085,79,,,17-Sep-11,,,,,,,7266,Alameda,-119.88049,34.43844
13086,79,,,17-Sep-11,,,,,,,7266,Alameda,-119.88049,34.43844
13087,79,,,17-Sep-11,,,,,,,7266,Alameda,-119.88049,34.43844
13208,79,,,17-Sep-11,,,,,,,7266,Alameda,-119.88049,34.43844
13209,79,,,17-Sep-11,,,,,,,7266,Alameda,-119.88049,34.43844
13210,79,,,17-Sep-11,,,,,,,7266,Alameda,-119.88049,34.43844
13451,79,,,19-Nov-11,,,,,,,7266,Alameda,-119.88049,34.43844
13452,79,,,19-Nov-11,,,,,,,7266,Alameda,-119.88049,34.43844
13453,79,,,19-Nov-11,,,,,,,7266,Alameda,-119.88049,34.43844
13454,79,,,19-Nov-11,,,,,,,7266,Alameda,-119.88049,34.43844
13455,79,,,19-Nov-11,,,,,,,7266,Alameda,-119.88049,34.43844
13680,79,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
13681,79,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
13682,79,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
13683,79,,,19-Sep-09,,,,,,,7266,Alameda,-119.88049,34.43844
13741,79,,,11-Feb-12,,,,,,,7266,Alameda,-119.88049,34.43844
13743,79,,,11-Feb-12,,,,,,,7266,Alameda,-119.88049,34.43844
13746,79,,,11-Feb-12,,,,,,,7266,Alameda,-119.88049,34.43844
14205,79,,,,,,,,,,7266,Alameda,-119.88049,34.43844
14206,79,,,,,,,,,,7266,Alameda,-119.88049,34.43844
14228,79,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14229,79,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14230,79,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
14231,79,,,01-Sep-10,,,,,,,7266,Alameda,-119.88049,34.43844
13084,66,,,17-Sep-11,,,,,,,7266,Alameda,-119.88049,34.43844
13207,66,,,17-Sep-11,,,,,,,7266,Alameda,-119.88049,34.43844
13650,66,,,07-Jan-12,,,,,,,7266,Alameda,-119.88049,34.43844
